song_name,artist_name,artist_id,release_date,album_name,lyrics,Category,Category Score
She’s My Baby,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," My baby She comes out at night She's takin' me by surprise She's my baby Like gravy, down to the last drop I keep mopping her up Yeah yeah, she's my baby  She's a baby in the morning time When the sleep is in her eyes And the world is waking up She has arisen  believe me, I ain't lyin' She's a woman She's a lady in the evening tide When the stars are in the skies That's the time she changes back into a kitten  believe me, I ain't lyin'  She's my baby She comes out at night She's takin' me by surprise She's my baby Like gravy, down to the last drop I keep mopping her up Yeah, yeah, yeah, she's my baby
 Well, she's a baby in the morning time When the sleep is in her eyes And the world is waking up She has arisen  believe me, I ain't lyin' She's a woman She's the lady of the evening tide When the stars are in the skies That's the time she changes back into a kitten  believe me, I ain't lyin'  She's my baby She comes out at night She's takin' me by surprise Yeah, she's my baby  like gravy, down to the last drop I keep moppin' it up Moppin' it up, yeah She's my baby    , like gravy Down to the last drop I keep moppin' it up Moppin' it up, yeah She's my baby
, like gravy Down to the last drop I keep moppin' it up Moppin' it up, yeah She's my baby , like gravy Down to the last drop I keep moppin' it up Moppin' it up, yeah She's my baby",neutral,0.2000541165471077
Silly Love Songs,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," You'd think that people would've had enough of silly love songs I look around me, and I see it isn't so Some people want to fill the world with silly love songs  And what's wrong with that? I'd like to know, 'cause here I go again  I love you I love you I love you I love you  I can't explain, the feeling's plain to me ( I love you ) Now can't you see? , she gave me more, she gave it all to me ( I love you ) Now can't you see?  What's wrong with that? I need to know, 'cause here I go again  I love you I love you
 Love doesn't come in a minute Sometimes it doesn't come at all I only know that when I'm in it It isn't silly, love isn't silly, love isn't silly at all   How can I tell you about my loved one? How can I tell you about my loved one? How can I tell you about my loved one? ( I love you ) How can I tell you about my loved one? ( I love you )   I love you I love you I love you ( I can't explain, the feeling's plain to me, say, can't you see? ) I love you ( , he gave me more, he gave it all to me, say, can't you see? ) I love you ( I can't explain, the feeling's plain to me Say, can't you see? ) {How can I tell you about my loved one?} I love you ( , he gave me more, he gave it all to me Say, can't you see? ) How can I tell you about my loved one? I love you I can't explain, the feeling's plain to me ( Say, can't you see? ) How can I tell you about my loved one? I love you , he gave me more, he gave it all to me (Say, can't you see? ) How can I tell you about my loved one?
  You'd think that people would've had enough of silly love songs I look around me and I see it isn't so, , no Some people want to fill the world with silly love songs And what's wrong with that?",neutral,-0.22724505816586316
Single Pigeon,Wings,348424,"{'year': 1973, 'month': 4, 'day': 30}",Red Rose Speedway," Single pigeon through the railings Did she throw you out? Sunday morning fight about Saturday night  Single seagull gliding over Regent's Park Canal Do you need a pal for a minute or two? You do?  Me too (Me too, me too) I'm a lot like you Me too (Me too, me too) I'm a lot like you  Did she turf you out in the cold morning rain Again?  Me too (Me too, me too) I'm a lot like you Me too (Me too, me too) I'm a lot like you
 Sunday morning fight about Saturday night",negative,-0.40016678906977177
Smile Away (Live),Wings,348424,"{'year': 1972, 'month': 8, 'day': 24}",Wings Over Europe,"I was walking down the street the other day Who did I meet? I met a friend of mine and he did say ""Man, I can smell your feet a mile away."" Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away I was walking down the street the other day , Who did I meet? I met a friend of mine and he did say ""Man, I can smell your breath a mile away."" Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away... I was walking down the street the other day , Who did I meet? I met a friend of mine and he did say ""Well, I can smell your feet a mile away.""
Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away, smile away, smile away, yeah smile away Smile away...",neutral,0.18313834071159363
So Glad to See You Here,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg," !  Someone's got a home tonight Someone's got a road tonight Someone's got a wed, action will be red Why'd you want to worry? , you're gonna knock 'em dead, aw yeah Well someone's got a show tonight Someone's got to go tonight Someone's doing rhyme, someone turn your mind Someone lift your eyes up Leaning towards the light -  So glad to see you here So glad you could come (Yeah!) So glad to see you here Carry on (Carry on, carry on), carry on (Carry on, carry on)  Yeah, yeah! , we're going up tonight Well in time to make a flight The airplane's standing on the runway Engine nervously waiting for something to bite Yeah, yeah, yeah Got to roll tonight You got to roll tonight Some have got it bad, some have got to do it You got it better, and there's nothing to it No no no no
 So glad to see you here (So glad) So glad you could come (So glad) (Yeah!) So glad to see you here (So glad) Carry on (Carry on, carry on), carry on (Carry on, carry on)   we opened up tonight Someone's got to hold the light Someone's got a wed, action will be red Why'd you want to worry?  you gonna knock 'em dead yeah  nah nah nah nah nah nah nah nah Whoa  We're open tonight for fun We're open tonight for fun , we're open tonight for fun We're open tonight for fun , we're open tonight for fun We're open tonight for fun, We're open tonight for fun We're open tonight for fun We're open tonight for... You ( You )",neutral,-0.03473550515870253
Soily,Wings,348424,"{'year': 2014, 'month': 11, 'day': 3}",Venus and Mars (Archive Collection)," One, two One, two, three, four!  Well, people gathered here tonight I want you to listen to me To your left and to your right We've got some pretty soily company  Readers, writers, farmer, priest Breed controller, born deceased Indian, lawyer, doctor, dog And a plumber with a fattened hog  Soily, soily Well, the cat in the satin trousers said it's oily Soily, soily Well, the cat in the satin trousers said it's oily Yes, he did!  Well, come on, baby, that soily song Soily people Well, come on, baby that's fine now Yeah
 Romans, Italians, country men I want you to listen to me I've said it once and I'll say it again We've got some pretty soily company  Liars, cheaters, jungle chief Saint, believer on relief Action painter, Hitler's son And a commie with a tommy gun  Soily, soily Well, the cat in the satin trousers said it's oily Soily, soily Well, the cat in the satin trousers said it's oily You know he's right Yeah, yeah, yeah, yeah, yeah, yeah , yeah yeah  Well, come on, baby, that soily song Soily people Yeah, come on, baby, that's going round Yeah!
 People gathered here tonight I want you to listen to me To your left and to your right You've got some pretty soily company  Readers, writers, farmer, priest Saint, believer on relief Hitler's painter, action son And a commie with a tommy gun  Soily, soily Well, the cat in the satin trousers said it's oily Soily, soily Yeah, the cat in the satin trousers said it's oily Yeah, Soily, soily Well, the cat in the satin trousers said it's oily, yeah Soily, soily Well, the cat in the satin trousers said it's oily And you know he's right  yeah!",neutral,-0.034251363947987556
Some People Never Know,Wings,348424,"{'year': 1971, 'month': 12, 'day': 7}",Wild Life,"No one else will ever see How much faith you have in me Only fools would disagree that it's so Some people never know Like a fool I'm far away Every night I hope and pray I'll be coming home to stay and it's so Some people never know Some people can sleep at nighttime Believing that love is a lie I'm only a person like you, love And who in the world can be right All the right time I know I was wrong, make me right, right Some people can sleep at nighttime Believing that love is a lie I'm only a person like you, love And who in the world can be right All the right time I know I was wrong, make me right, right Only love can stand the test Only you outshine the rest Only fools take second best, but it's so Some people never know
Only love can stand the test Only you outshine the rest Only fools take second best, but it's so Some people never know",negative,-0.2960381247103214
Spin It On,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg," This is it!  Spin it on, don't stop Take it back to the top 'Cause I've got another lot of love for you I wanna spin it on Spin it on!  Off to the flicks with the piddle in her nix To the fair with her hair in curlers Her cousin couldn't get on down to the pleasure dome Her cousin had to spend the night in an aircraft hanger Memories  Spin it on, don't stop Take it back to the top 'Cause I've got another lot of love for you That's why I always spin it on Spin it on, spin it on! Spin it on! Spin it on, don't stop Take it back to the top 'Cause I've got another lot of love for you That's why I wanna spin it on
 Off to the field with a missionary zeal for the life Of the wife of a farmer Her cousin couldn't get on down to the village hall Her cousin had to spend their night on a pinball table Memories  Spin it on, don't stop Take it back to the top 'Cause I've got another lot of love for you That's why I wanna spin it on Spin it on, spin it on! Spin it on! I wanna spin it on! Spin it on! I wanna spin it on! Spin it on! Spin it on, don't stop Take it back to the top 'Cause I've got another lot of love for you",positive,0.282076947701474
Spirits of Ancient Egypt,Wings,348424,"{'year': 1975, 'month': 5, 'day': 27}",Venus and Mars," You're my baby and I love you You can take a pound of love and cook it in the stew And when you've finished doing that, I know what you'll wanna do 'Cause you're my baby and I love you  I'm your baby, do you love me? I can drive a Cadillac across the Irish Sea But when I've finished doing that, I know where I'll wanna be 'Cause I'm your baby, and you love me  Spirits of ancient Egypt Shadows of ancient Rome Spirits of ancient Egypt Hung on the telly, hung on the telly Hung on the telephone  You're my baby, I know you know You could sell an elevator to Geronimo And when you've finished doing that, I know where you'll wanna go 'Cause you're my baby, I know you know  Spirits of ancient Egypt Echoes of sunken Spain Spirits of ancient Egypt Hung on the phone a, hung on the phone a Hung on the phone again",negative,-0.3209409527480602
Thank You Darling,Wings,348424,"{'year': 2018, 'month': 12, 'day': 7}",Red Rose Speedway,"Say darling (darlin) Well, I wanna thank you Yes, I want to thank you Thank you darling Darling (darling) I'd love to thank you I'd like to thank you Say thank you darling Darlin, don't ever leave me Woah, darlin, never decieve me Well, believe me Darling, I'd like to thank you Yes I'd like to thank you Say thank you darling Down on my bended knees I go I love you so, I love you so Darling, I love you so, and so I say",positive,0.45427272841334343
The Broadcast,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg," We've got a chance and we'll take it We may win or we may lose We may even have to cut and run for it Well, it won't be the first time I've run And it won't be the first time I've been caught It's the game that matters Brother, I am proud to know you This is one of the greatest moments I have ever experienced I think I sense the situation when we I say that all esteem it an honour To breathe the rather inferior atmosphere of this station Here along with our little friend I guess we should all go home and treasure the memory of his face As the whitest thing in our museum of recollections And, perhaps, this good woman will also go home And wash the face of our little brother here I'm inspired with a new faith in mankind Ladies and gentlemen, I wish to present to you A sure enough saint, only once a halo to be transferred Stand right up",positive,0.5177056263200939
The Long and Winding Road,Wings,348424,,," The long and winding road that leads to your door Will never disappear I've seen that road before It always leads me here, lead me your door Many times I've been alone And many times I've cried Anyway, you'll never know the many ways I've tried But still they lead me back to the long and winding road You left me standing here A long long time ago  Don't keep me waiting here Lead me to your door Don't keep me waiting here Lead me to your door  The wild and windy night That the rain washed away Has left a pool of tears Crying for the day  Don't leave me waiting here (don't keep me waiting) Let me know the way",negative,-0.6114840656518936
The Mess (Live in Berlin),Wings,348424,"{'year': 1972, 'month': 8, 'day': 24}",Wings Over Europe," You sailed away one night in June I heard you say you would be back soon But since that day it's been one long loon  , sweet darling The mess I'm in  I spoke to Jimmy with the big tattoo Said had he seen any sign of you He laughed at me and then laughed at you  , sweet darling What a mess I'm in  If I want ya Do I get ya? All I needed Your number Will you give me Your number?
When you're near me Do you hear me? I can't see ya But I can feel ya When you're near me Can you hear me?  , sweet darling , sweet darling , sweet darling The mess I'm in The mess i'm in , the mess I'm in  (ad-lib)",neutral,-0.08568718656897545
The Note You Never Wrote,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," Later on, the story goes A bottle floated out to sea After days, when it had found the perfect spot It opened up  And I read the note that you never wrote to me  After all, I'm sure you know The Mayor of Baltimore is here After days now he can finally appear Now at last he's here  But he never is gonna get my vote Cause he never is going to get a quote From the little note that you never wrote to me  Me, me, to me   Further on, along the line I was arrested on the shore Holding papers of governments galore I was taken in
 But I read the note that you never wrote Yes, I read the note that you never wrote , I read the note that you never wrote to me  To me To me To me",negative,-0.3967141071334481
Time to Hide,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," If I have to run, I'm not running out on you If I have to shake a little sand out of my shoes I'm runnin' from the law, or they'll put me inside  Baby, won't you let me have a little time to hide? Baby, won't you let me have a little time to hide?  I've been on the run since the good Lord knows when And the day I die, I'll still be running then Runnin' from the days when I would lay me down and cry  Baby, won't you let me have a little time to hide? Baby, won't you let me have a little time to hide?  Will I love you tomorrow? Yes, I will, my love Yes I will, my love Will I beg, steal or borrow? Yes, I will, my love  yes I will, my love
 To spend a little time happy to be by your side Baby, won't you let me have a little time to hide   Baby, won't you let me have a little time to hide?  If I have to run, (If I have to run) I'm not running out on you (running out on you) If I have to shake a little sand out of my shoes (sand, oooh) I'm runnin' from the law, or they'll put me inside  Baby, won't you let me have a little time to hide? Baby, won't you let me have a little time to hide?  Baby, won't you let me have a little time Baby, won't you let me have a little time Baby, won't you let me have a little time to hide?",negative,-0.5538683490206798
Tomorrow,Wings,348424,"{'year': 1971, 'month': 12, 'day': 7}",Wild Life," , baby, don't you let me down tomorrow Holding hands, we both abandon sorrow , for a chance to get away tomorrow  Hey, baby's got a lazy day on Sunday Here's a pound, we hang around 'till Monday , baby don't you let me down on Sunday  Bring a bag of bread and cheese And find a shady spot beneath the trees Catch a breath of country air And run your pretty fingers through my hair Tomorrow, when we both abandon sorrow  , baby, don't you let me down tomorrow Through the week we beg and steal and borrow , for a chance to get away tomorrow  Honey, pray for sunny skies so I can speak to rainbows in your eyes Let's just hope the weather man is feeling fine and doesn't spoil our plan Tomorrow, when we both abandon sorrow
 , baby, don't you let me down tomorrow Holding hands we both abandon sorrow , baby, don't you let me down tomorrow  , for a chance to get away tomorrow Baby, don't let me down tomorrow Baby, don't let me down tomorrow Baby, don't let me down tomorrow Baby, don't let me down tomorrow Hey, don't let me down Baby, don't let me down tomorrow Baby, don't let, let me down tomorrow Baby, don't let me down tomorrow",neutral,-0.10987554676830769
To You,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg," Well, if the same thing happened to you Will you still put me through what you put me through?  If it happened to you What if it happened to you? What if it happened  And the man keeps shaking you down But you can't get a ride to his side of town?  If it happened to you What if it happened to you Well, if it happens to you?  Keep it out of my shoes, and if you're stepping on toes Keep it out of my nose  'Cause if the same thing happened to me Well, it won't be as bad as it used to be
 If it happened to you What if it happened to you? What if it happened to you? If it happened to you, ,  What if it happened to you too?   Well, if it happens to you If it happens to you What if it happens to you?  Keep it out of my shoes, and if you're stepping on toes (, ) Well, keep it out of my nose  'Cause if the same thing happened to me Well, it won't be as bad as it used to be  If it happens to you, you,  If it happens to you, ,  What am I going to do? If it happened to you What if it happened to you? Oww!
  If it happened to you What if it happened to you? If it happened to you What if it happened to you? If it happened to you What if it happened to you? To you If it happened to you What if it happened to you? If it happened to you",negative,-0.482931259010608
Tragedy,Wings,348424,"{'year': 2018, 'month': 12, 'day': 7}",Red Rose Speedway (Archive Collection)," Wind and storm, gone's the Sun From the stars, my dark has come You've gone from me,  Tragedy  , come back (Come back) Have me here (Me here) Hold me, my love (My love) Be sincere You've gone from me, ,  Tragedy  Like smoke from a fire of love , , - Our dreams are all gone above , , -  Blown by wind, kissed by snow All that's left is the dark below You've gone from me, ,  Tragedy
 Like smoke from a fire of love , , - Our dreams have all gone above , , -  Blown by wind, kissed by snow All that's left is the dark below You've gone from me, ,  , , tragedy  Yeah, yeah Tragedy",negative,-0.6526828120695427
Treat Her Gently – Lonely Old People,Wings,348424,"{'year': 1975, 'month': 5, 'day': 27}",Venus and Mars," Treat her gently, treat her kind She doesn't even know her own mind Treat her simply, take it slow Make it easy and let her know You'll never find another way  Here we sit, two lonely old people Eking our lives away Bit by bit, two lonely old people Keeping the time of day Here we sit, out of breath And nobody asked us to play Old peoples' home for the day Nobody asked us to play  So treat her gently, treat her kind She doesn't even know her own mind Treat her simply, make it slow Take it easy and let her know You'll never find another way  Here we sit, two lonely old people Eking our lives away Bit by bit, two lonely old people Keeping the time of day
Here we sit, out of breath And nobody asked us to play Old peoples' home for the day Nobody asked us to play",negative,-0.5682051167823374
Venus and Mars,Wings,348424,"{'year': 1975, 'month': 10, 'day': 27}",Venus and Mars," Sittin' in the stand of the sports arena Waiting for the show to begin Red lights, green lights, strawberry wine A good friend of mine follows the stars Venus and Mars are alright tonight ",positive,0.4591081999242306
Venus and Mars/Rock Show,Wings,348424,"{'year': 1975, 'month': None, 'day': None}",Wingspan: Hits and History,"Sitting in the stands of the sports arena Waiting for the show to begin Red lights, green lights, strawberry wine A good friend of mine follows the stars Venus and Mars are alright tonight  What's that man holding in his hand? He looks a lot like a guy I knew way back when It's Silly Willy with that Philly band Could be, -ee  Tell me, what's that man movin' cross the stage? It looks a lot like the one used by Jimmy Page It's like a relic from a different age Could be, oo-ee  If there's a rock show at the Concertgebouw They've got long hair at Madison Square You've got rock and roll at the Hollywood Bowl We'll be there,  yeah  The lights go down, they're back in town--O.K Behind the stacks, you glimpse an axe The tension mounts you score an ounce--ole! The temperatures rise as you see the whites of their eyes
 If there's a rock show at the Concertgebouw You've got long hair at Madison Square They've got rock and roll at the Hollywood Bowl We'll be there,  yeah  In my green metal suit, I'm preparing to shoot up the city And the ring at the end of my nose makes me look rather pretty It's a pity there's nobody here to witness the end Save for my dear old friend and confidante, mademoiselle Kitty  What's that man moving to and fro? That decibel meter doesn't seem to be reading low But they was louder at the Rainbow Could be, -ee  If there's a rock show at the Concertgebouw They've got long hair at Madison Square You've got rock and roll at the Hollywood Bowl We'll be there,  yeah  If there's a rock show at the Concertgebouw They've got long hair at Madison Square You've got rock and roll at the Hollywood Bowl Rock show Long hair Rock and roll
If there's a rock show If there's a rock show If there's a rock show",negative,-0.27096137311309576
Venus and Mars / Rock Show / Jet (Live),Wings,348424,"{'year': 1976, 'month': 5, 'day': 27}",Wings Over America,"Venus and Mars Sitting in the stand of the sports arena Waiting for the show to begin Red lights, green lights, strawberry wine A good friend of mine follows the stars Venus and Mars are alright tonight Rock Show What that man holding in his hand? He looks a lot like a guy I knew way back when It's silly willy with the Philly band Could be....... Oo - ee.... What's that man movin' cross the stage? It looks a lot like the one used by Jimmy Page It's like a relic from a different age Could be....... Oo - ee.... If there's a rock show at the Concertgebouw They've got long hair at the Madison Square You've got Rock and Roll at the Hollywood Bowl We'll be there....  yeah.... The lights go down - they're back in town O. K Behind the stacks you glimpse an axe The tension mounts you score an ounce, Ole! Temperatures rise as you see the whites of their eyes
If there's a rock show at the Concertgebouw They've got long hair at the Madison Square You've got Rock and Roll at the Hollywood Bowl We'll be there....  yeah.... In my green metal suit I'm preparing to shoot up the City And the ring at the end of my nose makes me look rather pretty It's a pity there's nobody here to witness the end Save for my dear old friend and confidante - Madamoiselle Kitty Yeah, tell me What's the man movin' to and fro? That decibel meter doesn't seem to be reading low But they was louder at the Rainbow Could be..... Oo - ee Jet Jet! I can almost remember their funny faces That time you told me that You were going to be marrying soon And jet, I thought the only Lonely place was on the moon Jet! Jet! Jet! Was your father as bold as a sergeant major? How come he told you that You were hardly old enough yet? And jet, I thought the major Was a lady suffragette Jet! Jet! , mater, want jet to always love me? , mater, want jet to always love me? , mater, much later , she said , she said  yeah! Jet! With the wind in your hair of a thousand laces Climb on the back and we'll Go for a ride in the sky And jet, don't you know that I I thought you was a little lady suffragette Jet! Jet!",neutral,-0.24644755944609642
Warm and Beautiful,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," A love so warm and beautiful Stands when time itself is falling A love so warm and beautiful Never fades away  Love, faith, and hope are beautiful When your world is touched by sadness To each his own is wonderful Love will never die  Sunlight's morning glory Tells the story of our love Moonlight on the water Brings me inspiration ever after   Sunlight's morning glory Tells the story of our love Moonlight on the water Brings me inspiration ever after
 A love so warm and beautiful Stands when time itself is calling A love so warm and beautiful Never fades away Never fades away",positive,0.48999190446920693
Waterspout,Wings,348424,"{'year': 1978, 'month': 3, 'day': 31}",London Town ," Daddy loved a dancer Though she never gave an answer He used to follow her all about Still, she couldn't shake him She didn't seem to make her mind up 'Til he took her to the waterspout  Love comes in, love comes out At the bottom, at the bottom of the waterspout Whoa, whoa, whoa Love comes in, love comes out At the bottom, at the bottom of the waterspout  Woody wouldn't do it But they said he never blew it He didn't know what was hangin' out, woah 'Til he got an answer Out of daddy's dancer When she took him to the waterspout  She said love comes in, love comes out At the bottom, at the bottom of the waterspout Whoa, whoa, whoa Love comes in, love comes out At the bottom, at the bottom of the waterspout
 Only love can get you at it and in a minute You will find yourself swimmin' in it Only love can catch you up today And take your breath away Make you wanna say what you're thinkin' of It's only love down at the bottom Down at the bottom of the waterspout  Love comes in, love comes out At the bottom, at the bottom of the waterspout  Daddy couldn't stand it Said Woody was a bad bandit And they were knockin' each other out, woah 'Til the little dancer Came up with another answer She took them to the waterspout!  Said love comes in, she said love comes out At the bottom, at the bottom of the waterspout Whoa, whoa, whoa Love comes in, yeah, love comes out At the bottom, at the bottom of the waterspout
 Only love can get you at it and in a minute You will find yourself swimmin' in it Only love can take your breath away And catch you up today Make you wanna say what you're thinkin' of Only love down at the bottom Down at the bottom of the waterspout  Woah, only love At the bottom, at the bottom of the waterspout Well, the love comes in, said, love comes out Down at the bottom, down at the bottom of the waterspout Woah, woah, woah, love, love, love, love, love, love At the bottom, at the bottom of the waterspout Makes you wanna do what you're thinkin' of Said, now, only love , at the bottom, , at the bottom of the waterspout Woah, woah, woah Love comes in, love comes out",neutral,-0.021112504228949548
We’re Open Tonight,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg," We're open tonight for fun So bring all your friends, come on We're open tonight Come one, come all  We're opening all our doors We're clearing back all the floors We're open tonight Come one, come all  , wooh, wooh  Come one, come all We're open tonight",positive,0.5309305712580681
When the Night,Wings,348424,"{'year': 1973, 'month': 4, 'day': 30}",Red Rose Speedway," Well, the night (Well, the night) Was beautiful and mellow (Mellow, mellow) And the light (And the light) Of the night (Of the night) Fell on me (Fell on me)  You said right (You said right) Made me a happy fellow (Fellow, fellow) And the light (And the light) Of the night (Of the night) Fell on me (Fell on me)  I never will forget the night I held you close, I held you tight , darling, don't you know? The way you made my senses reel I fell in love, and now I feel Like I will never go , little darling, don't you know?  That the night (That the night) Was marvelous and yellow (Yellow, yellow) And the light (And the light) Of the night (Of the night) Fell on me (Fell on me)
 And the light of the night Fell on me  I never will forget the way You taught me how to swing and sway , darling, don't you know? That ever since that special day My mind can only contemplate The magic that you show , little darling, don't you know?  That the night (That the night) Is beautiful and yellow (Yellow, yellow) And the light (And the light) Of the night (Of the night) Fell on me (Fell on me) Fell on me (Fell on me)  Yeah, the light (And the light, of the night) Fell on me (Fell on me) Yeah, fell on me (Fell on me) , the light (And the light, of the night) Fell on me (Fell on me, fell on me) Yes, the light fell on me (Fell on me) (Fell on me) (Fell on me) (Fell on me) (Fell on me) (Fell on me) (Fell on me)",neutral,-0.012256005158027014
Wild Life,Wings,348424,"{'year': 1971, 'month': 12, 'day': 7}",Wild Life," The word ""wild"" applies to the words ""you"" and ""me""  While taking a walk through an African park one day I saw a sign say, ""The animals have the right of way""  Wild life, whatever happened to Wild life, the animals in the zoo?  You're breathing so hot A lot of political nonsense in the air You're making it hard For the people who live in there You're moving so fast But, baby, you know not where  Wild life (wild life) What's going to happen to Wild life (wild life) The animals in the zoo?  You'd better stop There's animals everywhere And man is the top, an animal too And, man, you just gotta care
 Wild life (wild life) What's going to happen to Wild life (wild life) The animals in the zoo?  You're breathing a lot Of political nonsense in the air You're making it hard For the people who live in there  Wild life (wild life) What's going to happen to (whatever happened to, whatever happened to) Wild life (wild life) The animals in the zoo? (Whatever happened to, whatever happened to) (Wild life Whatever happened to, whatever happened to Wild life Whatever happened to, whatever happened to) , -- (wild life) Whatever happened to (Whatever happened to, whatever happened to) , ,  (wild life) The animals in the zoo? (Whatever happened to, whatever happened to) , 
Wild life (wild life) Whatever happened to (whatever happened to, whatever happened to) Wild life (wild life) Whatever happened to (whatever happened to, whatever happened to) ,  (Wild life Whatever happened to, whatever happened to Wild life Whatever happened to, whatever happened to Wild life Whatever happened to, whatever happened to Wild life Whatever happened to, whatever happened to Wild life Whatever happened to, whatever happened to)",negative,-0.5294714124174789
Wino Junko,Wings,348424,"{'year': 1976, 'month': 3, 'day': 25}",Wings at the Speed of Sound," Doctor Tom is getting on All he does is sign his name I get things my brainbox sings But I'll go down again Play with fire, getting higher Higher than a nine foot flame My soul is spent and so's the rent But I'll go down again  Wino junko can't say no Wino junko, eyes aglow Pill freak, spring a leak, you can't say no Till you go down again  This and that you crazy cat Flying sideways once again I'm in a spin it makes me grin But I'll go down again  Wino junko can't say no Wino junko, eyes aglow Pill freak, spring a leak, you can't say no Till you go down again Wino junko can't say no Wino junko, eyes aglow Pill freak, spring a leak, you can't say no Till you go down again
 Till you go down again Till you go down again Till you go down   Take what I need until I bleed People will say I've gone insane Ain't scared to die, it's such a high Till I go down again  Wino Junko can't say no Wino Junko, eyes aglow Pill freak, spring a leak, you can't say no Till you go down again Wino Junko can't say no Wino Junko, eyes aglow Pill freak, spring a leak, you can't say no Till you go down again  Till you go down again Till you go down again Wino Junko (Wino Junko) (Wino Junko) (Wino Junko) (Wino Junko)
(Wino Junko) (Wino Junko) (Wino Junko) (Wino Junko) (Wino Junko) (Wino Junko)",negative,-0.5241258520012101
Winter Rose/Love Awake,Wings,348424,"{'year': 1979, 'month': 6, 'day': 8}",Back to the Egg,"  All through the summer, I have followed you around Bringing a rose for the winter that's coming Now the snow is on the ground  Winter rose, winter rose Shine your light in the air Winter rose, winter rose Shine your light everywhere   Love awake, toll the bell Tell the world how glad you are Love awake to the day When we can make our love awake  Lord knows we need it any time we can get it But we forget it every now and then But if you don't feel it, later on you'll regret it And if we let it we could set it free, you and me
 Love awake, toll the bell Tell the world how glad you are Love awake to the day When we can make our love awake  Snow falls in the winter Spring brings the rain But it's never too long before the summer comes again It always comes again! Love awake",positive,0.39997479505836964
With a Little Luck,Wings,348424,"{'year': 1978, 'month': None, 'day': None}",London Town ," With a little luck we can help it out We can make this whole damn thing work out With a little love we can lay it down Can't you feel the town exploding?  There is no end to what we can do together (Together) There is no end (There is no end, there is no end) The willow turns his back on inclement weather And if he can do it, we can do it just me and you  And a little luck we can clear it up We can bring it in for a landing With a little luck we can turn it on There can be no misunderstanding  There is no end to what we can do together (Together) There is no end (There is no end, there is no end) The willow turns his back on inclement weather We can do it, just me and you  With a little push we could set it off We can send it rocketing skywards With a little love we could shake it up Don't you feel the comet exploding?
 (With a little luck, with a little luck) (With a little luck, a little luck, a little luck) (With a little luck, with a little luck) With a little luck we can help it out (With a little luck, a little luck, a little luck) We can make this whole damn thing work out (With a little luck, with a little luck) With a little love we can lay it down (With a little luck, a little luck, a little luck) Can't you feel the town exploding? (With a little luck, with a little luck) With a little love, baby (With a little luck, a little luck, a little luck) We could set it off, send it rocketing skywards (With a little luck, with a little luck) With a little luck we could shake it up,  yeah, yeah (With a little luck, a little luck, a little luck)   With a little luck we can help it out We can make this whole damn thing work out (With a little luck, with a little luck) With a little love we can lay it down (With a little luck, a little luck, a little luck) Can't you feel the town exploding? (With a little luck, with a little luck) With a little push we could set it off (With a little luck, a little luck, a little luck) We can send it rocketing skywards (With a little luck, with a little luck) With a little love we could shake it up (With a little luck, a little luck, a little luck) Don't you feel the comet exploding? Woh , ",positive,0.3049133583903313
Yesterday (Live),Wings,348424,"{'year': 1976, 'month': 6, 'day': None}",Wings Over America,"Yesterday All my troubles seemed So far away Now it looks as through They're here to stay  I believe in yesterday Suddenly I'm not half the man I used to be There's a shadow hanging over me  yesterday came suddenly Why she had to go I don't know She wouldn't say I said something wrong Now I long for yesterday Yesterday, love was such An easy game to play Now I need place to hide away  I believe in yesterday",negative,-0.5192109607160091
You Gave Me the Answer,Wings,348424,"{'year': 1975, 'month': 5, 'day': 27}",Venus and Mars," You gave me the answer to love eternally I love you and you, you seem to like me Wherever we wander, the local folk agree I love you and you, you seem to like me  Heading back to old familiar places Places where the cobwebs blow away I can't forget the airs and graces  ""Shall we dance?"" ""This is fun!"" ""We should do this more often!""  You'll never be crowned by the aristocracy To their delight, you'd merely invite them in for a cup of tea And I love you and you, you seem to like You seem to like, you seem to like me",positive,0.3745973273180425
