song_name,artist_name,artist_id,release_date,album_name,lyrics,Category,Category Score
Singalong Junk,Paul McCartney,1601,"{'year': 1970, 'month': 4, 'day': 17}",McCartney,,neutral,0.0
Singing the Blues (Unplugged),Paul McCartney,1601,"{'year': 1991, 'month': 5, 'day': 20}",Unplugged (The Official Bootleg)," Well, I never felt more like singing the blues And I never thought That I'd ever lose your love Why did you do me this way? Well, I never felt more like crying all night Everything's wrong But nothing is right without you  You've got me singing the blues Well, the moon and the stars no longer shine The dream is gone I thought was mine There's nothing left for me to do But cry-i-i-i over you Cry over you Well, I never felt more like running away And why shouldn't I go 'Cause I couldn't stay without you You've got me singing the blues (Mr. Paul Wiggins, Come on Paul) Well, the moon and the stars no longer shine The dream is gone I thought was mine There's nothing left for me to do But cry-i-i-i over you Cry over you Well, I never felt more like running away And why shouldn't I go 'Cause I couldn't stay without you You've got me singing the blues You've got me singing the blues You've got me singing the blues, ",negative,-0.6672667802777141
Sing the Changes,Paul McCartney,1601,"{'year': 2008, 'month': 11, 'day': 24}",Electric Arguments," Like the sun playing in the morning Feel the quiet, feel the thunder Every ladder leads to heaven Colored pencils, draw the picture  Sing the changes, , as you're sleeping Feel the quiet, feel the thunder Sing the changes calling over Feel the quiet in the thunder  Like the sun playing in the morning Feel the quiet, feel the thunder Every ladder leads to heaven Colored pencils, draw the picture  Sing your praises as you're sleeping Sing the changes, any wonder Feel a sense of childlike wonder Sing your praises as you're sleeping  Sing the changes, , as you're sleeping Feel the quiet, feel the thunder Sing the changes calling over Feel the quiet in the thunder
 Sing your praises as you're sleeping Feel the quiet in the thunder Sing the changes calling over Everybody has a sense of childlike wonder  Sing your praises as you're sleeping Feel the quiet in the thunder Sing the changes calling over Everybody has a sense of childlike wonder",neutral,0.09034699201583862
Sixty Second Street,Paul McCartney,1601,"{'year': 2019, 'month': 5, 'day': 10}",Egypt Station - Explorer’s Edition," Well, you can make my life complete If you say that we could meet For a minute on the sixty second street  yeah  The city's melting in the heat I’ve got my flip-flops on my feet You see me walking down sixty second street  Well, time is flying by so fast Each day quicker than the last It means I must be having fun I hope it carries on and on and on  Sixty seconds of your day is all I ask of you I only need a little time to show what I can do Do, do-do-do-do-do Do, do, do, do-do-do-do , , do-do-do-- , , , do-do-do-do Do, do, do-do-do-do-do Do, do, do, do-do-do-do , , , 
 We can grab a bite to eat (Wee-, wee-) Sit and listen to the beat (Wee-, wee-) Of the traffic on sixty second street  Well, time is flying by so fast (Do, do-do, do) Each day quicker than the last (Do, do-do, do) It means I must be having fun (Wee-, wee-) I hope it carries on and on and on  Sixty seconds of your day is all I ask of you I only need a little time to show what I can do Do, do-do-do-do-do Do, do, do, do-do-do-do Do, do, do-do-do-do-do Do, do, do, do-do-do-do Ba, bop, ba-ba-ja-boo-ba Bop, bop, bop, bop-ba-ja-boo Ba, ba, ba, ba  Well, you can make my life complete If you say that we could meet For a minute on the sixty second street
 Just a minute on the sixty second street Just a minute on the sixty second street Sixty second street",positive,0.40239333485563594
Slidin’,Paul McCartney,1601,"{'year': 2020, 'month': 12, 'day': 18}",McCartney III," I know there must be other ways of feeling free But this is what I wanna do, who I wanna be Every time I try, I feel like I can fly But I know that I could die trying  I'm sliding, gliding through the air I can see my body through windows in my hair I'm sliding, gliding through the air  I know nobody's dancing here but us dragonflies We're the only ones awake, we own the skies Every time I try, I feel like I can fly But I know that I could die trying  I'm sliding, gliding through the air I can see my body through windows in my hair I'm sliding, gliding through the air   I'm sliding, gliding through the air I can see my body through windows in my hair I'm sliding, gliding through the air I can feel my body burn, sliding through the air",negative,-0.36634803703054786
So Bad,Paul McCartney,1601,"{'year': 1983, 'month': 10, 'day': 28}",Pipes of Peace," There is a pain, inside my heart You mean so much to me Girl I love you, girl I love you so bad And if you leave my pain will go But that's no good to me Girl I love you, yes I love you so bad  Well it feels so good, sometimes it feels so bad This is worse than anything I've ever had  There was a pain but now you're here And I don't fear a thing Girl I love you, yes I love you so bad And she said, boy I love you Boy I love you so bad  Girl, I love you Girl, I love you so bad  Well it feels so good, sometimes it feels so bad This is worse than anything I've ever had
 There was a pain but now you're near And I don't fear a thing Girl I love you, girl I love you so bad She said, boy I love you Boy I love you so bad  Girl, I love you Girl, I love you",negative,-0.6461264103418216
Soggy Noodle,Paul McCartney,1601,,,,neutral,0.0
So Like Candy (Original Demo),Paul McCartney,1601,"{'year': 2017, 'month': 3, 'day': 24}",Flowers in the Dirt (Archive Collection)," Here lies the powder and perfume The pretty clothes are scattered 'round the room And it's so like Candy Here lies the lipstick and the face The colored tablets keep it all in place And it's so like Candy So like Candy  What did I do to make her go? Why must she be the one that I have to love So like Candy?  Here lies a picture of a girl Her arms are tight around that lucky guy And it's so like Candy And in her eyes a certain look I thought I'd seen the last of long ago And it's so like Candy So like Candy  What did I do to make her go? Why must she be the one that I have to love So like Candy?
 I remember the day that picture was taken We were so happy then, but that's so like Candy She seemed so sweet to me I was mistaken  no, not that again, but that's so like Candy She just can't face the day So she turns and melts away Here lie the records that she scratched And on the sleeve I find a note attached And it's so like Candy ""My Darling Dear it's such a waste"" She couldn't say ""goodbye"", but ""I admire your taste"" And it's so like Candy So like Candy",neutral,0.24076487931112447
Somebody Who Cares,Paul McCartney,1601,"{'year': 1982, 'month': 4, 'day': 26}",Tug of War," When your body is coming apart at the seams And the whole thing's feeling low You're convincing yourself that there's nobody there, I know I know how you feel  Like somebody has taken the wheels off your car When you had somewhere to go Well it's annoying, not going to get very far, I know But somebody cares  There's always someone, somewhere You should know by now Always somebody who cares It's happening day in, day out Well you know by now Always somebody who cares  And if you don't know it, how will it find you? How will we know your whereabouts? But I know how you feel  I know how you feel
 Like somebody has taken the wheels off your car When you had somewhere to go Well it's frustrating, not going to get very far, I know But somebody cares  There's always someone, somewhere You should know by now Always somebody who cares It's happening day in, day out Well you know by now Always somebody who cares  And if you don't know it, how will it find you? How will we know your whereabouts? But I know how you feel",negative,-0.6782060484401882
Somedays,Paul McCartney,1601,"{'year': 1997, 'month': 5, 'day': 5}",Flaming Pie," Some days I look I look at you with eyes that shine Some days I don't I don't believe that you are mine It's no good asking me what time of day it is Who won the match or scored the goal Some days I look Some days I look into your soul  Sometimes I laugh I laugh to think how young we were Sometimes it's hard It's hard to know which way to turn Don't ask me where I found that picture on the wall How much it cost or what it's worth Sometimes I laugh I laugh to think how young we were  We don't need anybody else To tell us what is real Inside each one of us is love And we know how it feels
 Some days I cry I cry for those who live in fear Some days I don't I don't remember why I'm here No use reminding me, it's just the way it is Who ran the race or came in first Some days I cry I cry for those who fear the worst  We don't need anybody else To tell us what is real Inside each one of us is love And we know how it feels  Some days I look I look at you with eyes that shine Some days I don't I don't believe that you are mine It's no good asking me what time of day it is Who won the match or scored the goal? Some days I look Some days I look into your soul",neutral,-0.23642230654756227
Something,Paul McCartney,1601,"{'year': 2003, 'month': 11, 'day': 17}",Concert for George," Something in the way she moves Attracts me like no other lover Something in the way she woos me I don't want to leave her now You know I believe her now Somewhere in her smile she knows That I don't need no other lover Something in her style that shows me Don't want to leave her now You know I believe her now  You're asking me will my love grow I don't know, I don't know You stick around now it may show I don't know, I don't know  Something in the way she knows And all I have to do is think of her Something in the things she shows me   Don't want to leave her now You know I believe her now",positive,0.6233144318684936
Something That Didn’t Happen (Demo),Paul McCartney,1601,"{'year': 2015, 'month': 10, 'day': 2}",Tug of War (Archive Collection),"Hear me, lover I can't be held responsible now For something that didn't happen I knew you for a minute , it didn't happen only for a minute Your heart wasn't in it Hear me, lover I can't be held responsible now For something that didn't happen I knew you for a minute , it didn't happen only for a minute Your heart just wasn't in it anymore Hear me",negative,-0.46578249521553516
Sometimes I’d Borrow...Those Still Exist (Interview),Paul McCartney,1601,"{'year': 1995, 'month': 11, 'day': 20}",Anthology 1," Sometimes I'd borrow a tape recorder and ? And we sought of go around to my house and try record little things I remember doing ""Hallelujah, I Love Her So"", cause I had the Eddie Cochran record *cough* But those are very much home demos, very bad quality Plus I think a couple of those two exist",very negative,-0.8389084755908698
Souvenir,Paul McCartney,1601,"{'year': 1997, 'month': 5, 'day': 5}",Flaming Pie," When you're fed up, shedding too many tears And your memories seem like just so many souvenirs I will come to you to ease the pain  If you want me, tell me now If I can be of any help, tell me how Let me love you like a friend Everything is going to come right in the end  When you're crying like a poor little child And you're feeling like you never could be reconciled Don't forget a word of what I'm saying   If you want me, tell me now If I can be of any help, tell me how Let me love you like a friend Everything is going to come right in the end  Well, I can hold you too tight I could never let you go but that wouldn't be right So why don't you let me know (let me know) Let me know what you wanna do?
 Everybody's got a handful of fear But tomorrow, it may only be a souvenir Of the way it was till it went away  If you want me, tell me now If I can be of any help, tell me how Let me love you like a friend Every little thing is going to come right in the end  Well, I can hold you too tight I could never let you go, but that wouldn't be right So, why don't you let me know what you wanna do?  If you want me, tell me now (You want me... tell me now) If I can be of any help, tell me how (Tell me how) Let me love you like a friend (Let me love you... like a friend) Every little thing is going to come right in the end (Right in the end)  (Souvenir Souvenir) No, not another souvenir (Souvenir) No, no, no, no, no, no Souvenir",neutral,-0.20652391389012337
Spies Like Us,Paul McCartney,1601,"{'year': 1985, 'month': 11, 'day': 18}",Press to Play," , , what do you do? No one else can dance like you So what's all the fuss? There ain't nobody that spies like us  Hey, hey, what do you say? Someone took your plans away So what's all the fuss? There ain't nobody that spies like us  Hey don't feel afraid of an undercover aid There's no need to fuss There ain't nobody that spies like us Spies like us We don't know the meaning of fear We play every minute by ear One for all and all for one Everybody's on the run Especially at this time of year  , , what do you do? No one else can dance like you So what's all the fuss? There ain't nobody that spies like us
 Hey, hey, what do you say? Someone took your plans away So what's all the fuss? There ain't nobody that spies like us  We get there by hook or by crook We don't do a thing by the book Never needed special clothes How we did it no one knows I guess we must have had what it took  , ,   when things get tough ( when things get tough) Guys like us act rough (guys like us act rough)  Hey, hey, what do you say? Someone took your plans away So what's all the fuss? There ain't nobody that spies like us Spies like us  Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us Spies like us",neutral,-0.22050843263665834
Spinning on an Axis,Paul McCartney,1601,"{'year': 2001, 'month': 11, 'day': 12}",Driving Rain," World spinning round to the next revolution Sun going down, gonna rise up again  I watch the sun go down with some sorrow And now I know it's gonna come back tomorrow Ain't no reason it has to do that It's the season of the culture bat  Spinning on an axis Spinning on an axis Staring in the face of time and space Spinning on an axis  World spinning round to the next revolution Sun going down, gonna rise up again World spinning round to the next revolution Sun going down, gonna rise up again Hear me rising Rise up and sing Rise up Rise up
 Although I'm curious, it isn't a crime I want to know if I'll find out in time A lot of people busy doing their thing Gonna wake up and sing early  Spinning on an axis Spinning on an axis We ask the question, the answer's ""yes"" Spinning on an axis Yeah, yeah, yeah  I watch the sun go down with some sorrow And now I know it's gonna come back tomorrow Ain't no reason why it has to do that It's the season of the culture bat  I watch the sun go down Wonder if it's gonna come back Certainly there's no guarantee But I got a feeling it will be
 Spinning on an axis Spinning on an axis Spinning on, spinning on an axis Spinning on an axis Spinning on an axis Yeah  World spinning round to the next revolution Sun going down, gonna rise up again World spinning round to the next revolution Sun going down, gonna rise up Gonna rise up Gonna rise up Gonna rise up Gonna rise up again  World spinning round to the next revolution",negative,-0.37626119672010344
Spiral (Instrumental),Paul McCartney,1601,"{'year': 1999, 'month': 11, 'day': 1}",Working Classical,,neutral,0.0
Spirits of Ancient Egypt,Paul McCartney,1601,,,"You're my baby and I love you You can take a pound of love And cook it in the stew When you've finished doing that I know what you want to do 'Cause you're my baby and I love you I'm your baby; do you love me? I can drive a Cadillac Across the Irish sea But when I've finished doing that I know where I'll want to be 'Cause I'm your baby and you love me Spirits of ancient Egypt Shadows of ancient Rome Spirits of ancient Egypt Hung on the telly Hung on the telly Hung on the telephone You're my baby, I know you know You could sell an elevator To Geronimo And when you've finished doing that I know where you'll want to go 'Cause you're my baby, I know you know
Spirits of ancient Egypt Echoes of sunken Spain Spirits of ancient Egypt Hung on the phone A-hung on the phone A-hung on the phone Again",neutral,-0.21533813513815403
Station I,Paul McCartney,1601,"{'year': 2018, 'month': 9, 'day': 7}",,,neutral,0.0
Station II,Paul McCartney,1601,"{'year': 2018, 'month': 9, 'day': 7}",Egypt Station (Target Exclusive),,neutral,0.0
"Stop, You Don’t Know Where She Came From (Demo)",Paul McCartney,1601,"{'year': 2015, 'month': 10, 'day': 2}",Tug of War (Archive Collection),"Well, you better stop You don't know where she came from Take her back, Jack You never know where she's been in between You better stop You don't know where she came from She's a bad type of woman Take her back to New Orleans Say, where'd you get her from? She's nothing but skin and bones That kinda woman gonna lead you to the grave Ain't nothing for you, chum Well, you can't keep on runnin', runnin' That old woman, she done gotta go You better stop You don't know where she came from Take her back, Jack You never know where she's been in between You better stop You don't know what she's carrying She's a bad type of woman Take her back to New Orleans
 yeah, bad type of woman Take her back to New Orleans Bad type of woman Take her back to New Orleans",negative,-0.6719958947505802
Stranglehold,Paul McCartney,1601,"{'year': 1986, 'month': 8, 'day': 25}",Press to Play," Can I get you to give me a minute of your time? Can I get you to slip me the answer? Can I get you to show me a little of your mime? You were always a very good dancer  I'd be happy to show you a bit of what I found I'd be happy to share in its beauty I'd be happy to lay low, inevitably bound I would only be doing my duty  I wait (I wait) I wait (I wait) I can wait I can wait back in the bar I can wait, I can wait I can wait back in the car I'll be waiting for you  Stranglehold, you know you've got one on me I don't want to go without ya Stranglehold, you've got me where you want me But I want to know more about ya I want to know more about ya
 Are you willing to wager a little of your life? Are you willing to take such a gamble? Are you ready to walk on the edge of the knife? Then I think we can skip the preamble  I wait (I wait) I wait (I wait) I can wait I can wait I can wait back in the bar I can wait, I can wait I can wait back in the car I'll be waiting for you I'll be waiting  Stranglehold, you know you've got one on me I don't want to go without ya Stranglehold, you've got me where you want me And I want to know more about ya I want to know more about ya  I can wait I can wait back in the bar I can wait, I can wait I can wait back in the car I'll be waiting for you",neutral,-0.2047933228313923
Struggle,Paul McCartney,1601,"{'year': 2013, 'month': 10, 'day': 15}",NEW (Collector’s Edition)," Want to get you in my heart again Want to love you once more Want to have you in my heart again Want to get you once more  If you want to love, if you wanna fight It doesn't really matter, I want you tonight  When I get you home, what I wanna do Babe, I want to sample everything with you Yes, I want to love you, I don't wanna fight I can think of something when I get you home tonight All I want is loving, anything will do I'm your glass of poison and I'm acting up on you  If you want to love, if you want to fight It doesn't really matter, I want you tonight If you want to love, if you want to fight It doesn't really matter, I want you tonight  Yeah, you know what you got here You got the same old story happening again The eternal struggle, the destiny of man It's the same old story, it's happening again Life's eternal struggle, the destiny of man
 If you want to love, if you want to fight It doesn't really matter, I want you tonight All I want is love, anything will do I'm your glass of poison and I'm acting up on you  It's the same old song Being sung in the background, being sung up front But if you want to get it right, you got to listen Heed my words, listen to me!  Anytime you want me, I'm not hard to find I can't get your loving, I can't get you off my mind But if I need you sometime, you got me here right now We can work it out together, we'll get through this somehow  It's the same old story, it's happening again Life's eternal struggle, the destiny of man (x4) It's the same old story, it's happening again Life's eternal struggle",negative,-0.4523792280815542
Style Style,Paul McCartney,1601,"{'year': 1993, 'month': 4, 'day': 19}",Off the Ground,"She's got an american accent From her head to her toes If she's involved in an accident You wouldn't see her underclothes She is perfectly spotless A fact that sticks out a mile But people have got more talent But this little lady's got style Style, style See her when she's walking She's got style, style Even when she's making me say Ooooh-oo Ooooh hey hey Ooooh She was born on the wrong side Of these imaginary tracks That used to divide each other Into two convenient packs She became a survivor Always armed with a smile You've only have to look at her picture to know That this little lady's got style Style, style See her when she's talking Style, style Even when she's staying her place As an only child In a hostile world Her only chance Was to run away Yeah yeah woh  She's got style, style See her when she's walking She's got style, woh, style Even when she's talking away  style, yeah, style I see her when she's talking She's got style, style Even when she's staying her place Oooh, way , , yeah, , , yeah",positive,0.28963614627718925
Suicide,Paul McCartney,1601,"{'year': 2011, 'month': 6, 'day': 13}",McCartney (Archive Collection),"Singing a song of ruin, I'd Bet he says nothin' doin' I'd call it suicide If when she tries to run away And he calls her back, she comes If there's a next time, well, he's okay Cause she's under both his thumbs She limp along to his side Singing a song of ruin, I'd Now I guess he says nothin' doin' I'd call it, call it, I'd call it suicide If when she tries to run away And he calls her back, she comes If there's a next time, he's okay Cause she's under both his thumbs She limp along to his side Singing a song of ruin, I'd Bet he says nothin' doin' I'd call it suicide If when she tries to run away And he calls her back, she comes If there's a next time, he's okay Cause she's under both his thumbs She limp along to his side Singing a song of ruin, I'd Bet he says nothin' doin' I'd call it suicide
Ruin, I'd, ruin, I'd Suicide, suicide",negative,-0.6346226762980223
Summer of ’59,Paul McCartney,1601,"{'year': 2005, 'month': 11, 'day': 21}","The 7"" Singles Box","In the summer of '59, dandelions shine up through the pavement Pedal pushers in the bushes Waspy binges, sixteen inches round her waist And it’s all in the name of good taste In the summer of '59, dandelions shine up through the pavement Fluorescent socks and fishnet stockings Dirty combs from ideal homes, and girls are chaste And it's all in the name of good taste Good taste, nobody knew what we knew then Good taste, look at the boys turn into men Good taste, nobody knew what we knew then Look at the girls turn into women Uh, , uh, , uh Look at the girls turn into women Uh, , uh, , uh Some of the girls turned into women  In the summer of ’59, dandelions shine up through the pavement Council houses, drainpipe trousers Ciggy packs and long black jackets, ties are laced And it's all in the name of good taste
Good taste, nobody knew what we knew then Good taste, look at the boys turn into men Good taste, nobody knew what we knew then Look at the girls turn into women Uh, , uh, , uh Look at the girls turn into women Uh, , uh, , uh Some of the girls turned into women  In the summer of '59",negative,-0.41536696814000607
Summer’s Day Song,Paul McCartney,1601,"{'year': 1980, 'month': 5, 'day': 16}",McCartney II  , Someone's sleeping Through a bad dream Tomorrow it will be over For the world will soon be waking To a summer's day   Someone's sleeping Through a bad dream Tomorrow it will be over For the world will soon be waking To a summer's day,negative,-0.40300538018345833
Summertime,Paul McCartney,1601,"{'year': 1988, 'month': 12, 'day': 1}",Сно́ва в СССР (Back in the U.S.S.R.)," It's summertime And the living is easy The fish are jumping And the cotton is high,  yeah Your daddy's rich And your mama's good looking So hush, hush little baby Don't, don't you cry  One of these mornings , you're going to rise up singing , then you'll spread your wings And you take to the sky But till that morning, yeah There ain't nothing gonna harm you So hush, so hush little baby Now don't, don't you cry, hey  Hey now one of these mornings One of these mornings You're going to rise up singing , rise up singing
  One of these mornings One of these mornings, one of these mornings You're going to rise up singing,  You're going to spread your wings And you'll take to the sky , but till that morning, morning  baby, ain't nothing can go harm you With your daddy and mommy Daddy and mommy, daddy and mommy standing by",positive,0.5314796771854162
Sun Is Shining,Paul McCartney,1601,"{'year': 2008, 'month': 11, 'day': 24}",Electric Arguments," Every morning I get up Look out the window, I get up See the sunshine beating down Every morning comes around,  Every morning I get up Look out the window, I get up See the sunshine See the sunshine beating down Every morning comes around, yeah  Waves are breaking I'm in the water  The sun is shining down The air is buzzing Na na na na na na,   Na na na na na na,    Through the curtains, I look out And the sun is melting the ground When I'm walking through the town , every morning, every morning Through the curtains I look out And the sun is melting the ground
 Waves are breaking I'm in the water  The sun is shining down The air is buzzing The sun is shining down Mother nature's buzzing Na na na na na na,   Na na na na na na,   Na na na na na na,   Na na na na na na,    In the city For the people See the buildings Crowd together  The sun is shining down The air is buzzing Come on now Let me know now Tell me, tell me, tell me now
Na na na na na na,   Na na na na na na,   Na na na na na na,  , listen to me Na na na na na na,  , Can you hear me? Na na na na na na,   Na na na na na na,  ",neutral,-0.1841506017372012
Sunshine Sometime (Earliest Mix),Paul McCartney,1601,,Ram (Archive Collection)," One, two, three, four ",neutral,-0.001973770558834076
Sweetest Little Show,Paul McCartney,1601,"{'year': 1983, 'month': 10, 'day': 28}",Pipes of Peace," Well, they can treat you like a brother Yeah, they can treat you like a clown But if they treat you like a lover They've got the sweetest little show in town  You got the sweetest little show Sweetest little show Sweetest little show in town  You've been around a long time But you're still good for a while And if they try to criticize you Make 'em smile, make 'em smile  And if they treat you like a brother Well you will never, never let 'em down But if they treat you like a lover They've got the sweetest little show in town  They got the sweetest little show Sweetest little show Sweetest little show in town You've got the sweetest little show Sweetest little show Sweetest little show in town
  You got the sweetest little show Sweetest little show",positive,0.45374470902606845
(Sweet Home) Country Girl,Paul McCartney,1601,,,,neutral,0.0
Sweet Sweet Memories,Paul McCartney,1601,"{'year': 1993, 'month': 4, 'day': 19}",Off the Ground," I know something you don't know I want you to listen to the tale I know a reasonable woman Handsome and witty, yet a friend  She's got the right amount of passion She isn't into rumour Not too serious or too dumb An equal mixture of good humour  And sweet, sweet memories (, sweet memories) Sweet, sweet memories Sweet memories Sweet, sweet, memories She's got sweet, sweet memories Sweet memories Sweet, sweet memories  Has she got any faults then? Yes, she has one I must admit When all the world tries to praise her She refuses to hear it
 She's got the right amount of passion She isn't into rumour Not too serious or too dumb An equal mixture of good humour  And sweet, sweet memories Sweet, sweet memories Yeah, we got sweet, sweet memories Sweet, memories Sweet, sweet memories She's got sweet, sweet memories Yeah, sweet memories Sweet, sweet memories   She's got the right amount of passion She isn't into rumour Not too serious or too dumb An equal mixture of good humour  And sweet, sweet memories Sensible soft and melancholy Sweet, sweet memories Sweet memories Sweet, sweet memories
 She's got sweet, sweet memories Sweet memories Sweet, sweet memories , memory, memories Sweetest thing you ever saw Hey yeah, sweet, sweet memories Sweet, sweet memories Taking me back Taking me back Taking me back",neutral,0.22329617695262036
Take It Away,Paul McCartney,1601,"{'year': 1982, 'month': 4, 'day': 26}",Tug of War," Take it away Want to hear you play 'til the lights go down Take it away Don't you want to stay 'til there's no one else around? Take it away Want to hear you play 'til the lights go down Take it away Don't you want to stay 'til there's no one else around?  Lonely driver out on the road With a hundred miles to go Sole survivor carrying the load Switches on his radio  Take it away Want to hear you play 'til the lights go down Take it away Don't you want to stay 'til there's no one else around? Take it away Want to hear you play 'til the lights go down Take it away Don't you want to stay 'til there's no one else around?
 In the audience watching the show With a paper in his hand (In his hand, in his hand) Some important impresario Has a message for the band !  Take it away Want to hear you play 'til the lights go down (Down, doen) Take it away Don't you want to stay 'til there's no one else around?  You never know who may be listening to ya (Never know who may be listening to ya) (You never know who may be listening to ya) Take it away, take it away  After hours, late in the bar By a darkened corner seat Faded flowers wade in the jar Till the evening is complete (Complete, complete, complete)
 (Hah! ! ! !)",neutral,-0.09847594673434894
Talk More Talk,Paul McCartney,1601,"{'year': 1986, 'month': 8, 'day': 25}",Press to Play," A master can highlight the phrases Sleazy instruments, half talked, half baked ideas Dad, you didn't say O.K.! The window was open, outside was a spaceship (A master can highlight the phrases) It took off into the sky, leaving a trail of smoke behind it...  Short of the standard, was it the sun? What was rehearsal? Conventional drum? Not quite a hundred, less than a ton Clearly the time came, the plan had begun  With talk, more talk Chat, more chat Words of a feather are worn in a hat Talk, more talk Chat, more chat I'm happy to do it for you  Developed since earlier days at the school Cheapest sensations were used as a rule Outstanding to memory, major free flow Bio-degradable, look out below for Talk, more talk , I love to hear the gentle sound Of conversation sprinkled around A room where I can be at one with you for
 Talk, more talk (Talk, talk, talk) Chat, more chat (Chat, chat, chat) Words of a feather are worn in a hat Talk, more talk Chat, more chat I'm happy to do it for you I'm happy to do it for you I'm happy to do it for you I'm happy to do it, I'm happy to do it I'm happy to do it for you  Digital organ, finishing stretch Instrumentation, analogue Gretsch Not quite a thousand, lower than that Possible bargain for listening at that  Talk, more talk Chat, more chat Words of a feather are worn in a hat Talk, more talk Chat, more chat I'm happy to do it for you
 All you want is a handyman and all you want is quick service Because I'm a house owner I am a house owner It may be worth something someday I hear water going through the pipes I don't actually like sitting down music Music is ideas Talk, chat Talk, chat Talk, chat Talk, chat  Talk, more talk Chat, more chat Words of a feather are worn in a hat Talk, more talk Chat, more chat Talk, more talk (More talk) Chat, more chat (Chat, more chat) Words of a feather are worn in a hat Talk, more talk Chat, more chat
Talk, more talk Chat, more chat Words of a feather are worn in a hat Talk, more talk Chat, more chat  A master can tell (Talk, more talk) Highlight the phrases his words to digress (Chat, more chat) Grey flannel trousers Grey flannel trousers (Words of a feather) A blazer and grey flannel trousers (Are worn in a hat) (Talk, more talk)",neutral,-0.0108279624953866
Teddy Boy,Paul McCartney,1601,"{'year': 1970, 'month': 4, 'day': 17}",McCartney," This is the story of a boy named Ted If his mother said, ""Ted, be good"", he would She told him tales about his soldier dad But it made her sad, then she'd cry,  my  Ted used to tell her he'd be twice as good And he knew he could, 'cause in his head he said  ""Mommy don't worry, now teddy boy's here Taking good care of you Mama don't worry, your teddy boy's here Teddy's going to see you through""  Then came the day she found herself a man Teddy turned and ran, far away, okay He couldn't stand to see his mother in love with another man He didn't know,  no  He found a place where he could settle down And from time to time, in his head he said
 ""Mommy don't worry, now teddy boy's here Taking good care of you Mommy don't worry, your teddy boy's here Teddy's going to see you through""  And she said, ""Teddy don't worry, now mommy is here Taking good care of you Teddy don't worry, your mommy is here Mommy's going to see you through""  This is the story of a boy named Ted If his mother said, ""Ted, be good"", he would",neutral,-0.24066993314772844
Temporary Secretary,Paul McCartney,1601,"{'year': 1980, 'month': 5, 'day': 16}",McCartney II  ," Mister Marks, can you find for me Someone strong and sweet fitting on my knee? She can keep her job if she gets it wrong , but, Mister Marks, I won't need her long All I need is help for a little while We can take dictation and learn to smile And a temporary secretary is what I need for to do the job I need a—  Temporary secretary Temporary secretary Temporary secretary Temporary secretary  Mister Marks, could you send her quick? 'Cause my regular has been getting sick I need a—  Temporary secretary Temporary secretary  Mister Marks, I can pay her well If she comes along and can stay a spell I will promise now that I'll treat her right And will rarely keep her 'til late at night I need a—
 She can be a belly dancer, I don't need a true romancer She can be a diplomat, but I don't need a girl like that She can be a neurosurgeon if she's doing nothing urgent What I need's a temporary, temporary secretary I need a, I need a—  Temporary secretary Temporary secretary Temporary secretary Temporary secretary Temporary secretary Temporary secretary  Now, Mister Marks, when I send her back Will you please make sure she stays on the right track? Well, I know how hard it is for young girls these days In the face of everything, to stay on the right track  She can be a belly dancer, I don't need a true romancer She can be a diplomat, but I don't need a girl like that She can be a neurosurgeon, if she's doing nothing urgent What I need's a temporary, temporary secretary
 Temporary secretary (I need a) temporary secretary Temporary secretary Temporary secretary (I need a) Temporary secretary Temporary secretary () Temporary secretary",neutral,-0.17604950885288417
Testt,Paul McCartney,1601,"{'year': 2020, 'month': 9, 'day': 26}",,,neutral,0.0
That Day is Done,Paul McCartney,1601,"{'year': 1989, 'month': 6, 'day': 5}",Flowers in the Dirt," I feel such sorrow I feel such shame I know I won't arrive on time Before whatever out there is gone What can I do, that day is done  It's just a promise, that I made I said I'd walk in her parade Hot scalding tears I thought would flow Still in my heart they'll never show  That day is done, that day is done You know where I've gone I won't be coming back That day is done  Well I recall the time and place When they announced her precious face I thought at once my heart would burst Still, every time is like the first  There was applause when she stepped up I wished that I could interrupt I made no sign, I made no sound I know I must stay underground
 That day is done, that day is done You know where I've gone I won't be coming back That day is done  That's why she walks, or so they say She always knew just what I needed Now if she would just look my way One time before they proceed  She sprinkles flowers in the dirt That's when a thrill becomes a hurt I know I'll never see her face She walks away from my resting place  That day is done, that day is done You know where I've gone I won't be coming back That day is done  Well you know where I've gone I won't be coming back That day is done",negative,-0.6748717984495064
That’ll Be The Day,Paul McCartney,1601,,,"Well, that'll be the day, when you say goodbye Yes, that'll be the day, when you make me cry You say you're gonna leave, you know it's a lie 'Cause that'll be the day when I die Well, you give me all your lovin' and your turtle dovin' All your hugs and kisses and your money too Well, you know you love me baby Until you tell me, maybe That some day, well I'll be through Well, that'll be the day, when you say goodbye Yes, that'll be the day, when you make me cry You say you're gonna leave, you know it's a lie 'Cause that'll be the day when I die",negative,-0.6216629936825484
