Song,Composer,Song ID,Lyrics,Sentiment,Sentiment Score
Helter Skelter,McCartney,1131," When I get to the bottom, I go back to the top of the slide Where I stop, and I turn, and I go for a ride 'Till I get to the bottom, and I see you again Yeah, yeah, yeah!  Well, do you, don't you want me to love you? I'm coming down fast, but I'm miles above you (Aaaaah) Tell me, tell me, tell me, come on, tell me the answer (Aaaaaaaaah) Well, you may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)  Now, Helter-skelter Helter-skelter Helter-skelter Yeah   , will you, won't you want me to make you? (Aaaah) I'm coming down fast, but don't let me break you (Aaaaaaaaah) Tell me, tell me, tell me the answer You may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)  Look out Helter-skelter Helter-skelter Helter-skelter  Look out 'Cause here she comes
 (Aaaaaaaaah) When I get to the bottom, I go back to the top of the slide And I stop, and I turn, and I go for a ride And I get to the bottom, and I see you again Yeah, yeah, yeah  Well, do you, don't you want me to make you? (Aaaah) I'm coming down fast, but don't let me break you (Aaaaaaaaah) Tell me, tell me, tell me your answer You may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)  Look out Helter-skelter Helter-skelter Helter-skelter  Well look out, helter-skelter She's coming down fast Yes, she is Yes, she is Coming down fast , yeah, Helter Skelter 
  I got blisters on my fingers",,-0.4363875087971489
Revolution 1,Lennon,50462," Take two Okay  You say you want a revolution Well, you know We all wanna change the world You tell me that it's evolution Well, you know We all wanna change the world  But when you talk about destruction Don't you know that you can count me out, in  Don't you know it's gonna be all right Don't you know it's gonna be all right Don't you know it's gonna be all right  You say you got a real solution Well, you know We'd all love to see the plan You ask me for a contribution Well, you know We're all doing what we can
 But if you want money for people with minds that hate Well, all I can tell you is, brother, you have to wait  Don't you know it's gonna be all right Don't you know it's gonna be all right Don't you know it's gonna be all right  You say you'll change the constitution Well, you know We'd all love to change your head You tell me it's the institution Well, you know You better free your mind instead  But if you go carrying pictures of chairman Mao You ain't gonna make it with anyone anyhow  Don't you know it's gonna be all right Don't you know it's gonna be all right Don't you know it's gonna be all right
 All, all, all, all, all, all, all, all, all, all, all right, all right All right, all right, all right All right, all right, all right All right, all right, all right",,-0.12393246618254732
Honey Pie,McCartney,123831," She was a working girl North of England way Now she's hit the big time in the U.S.A.​ And if she could only hear me, this is what I'd say  Honey Pie, you are making me crazy I'm in love, but I'm lazy So, won't you please come home?  , honey pie, my position is tragic Come and show me the magic Of your Hollywood song  You became a legend of the silver screen And now the thought of meeting you Makes me weak in the knee  , Honey Pie, you are driving me frantic Sail across the Atlantic To be where you belong Honey pie, come back to me
 , yeah I like it like that,    I like this kind of hot kind of music Hot kind of music Play it to me, play it to me, Hollywood blues  Will the wind that blew her boat across the sea Kindly send her sailing back to me? Tee, tee, tee  Now, Honey Pie, you are making me crazy I'm in love but I'm lazy So, won't you please come home? Come, come back to me, Honey Pie  ,         Honey Pie, Honey Pie",,-0.28598939068615437
Cry Baby Cry,Lennon,123834," Cry, baby, cry Make your mother sigh She's old enough to know better  The king of Marigold was in the kitchen Cooking breakfast for the queen The queen was in the parlour Playing piano for the children of the king  Cry, baby, cry Make your mother sigh She's old enough to know better So cry, baby, cry  The king was in the garden Picking flowers for a friend who came to play The queen was in the playroom Painting pictures for the children's holiday  Cry, baby, cry Make your mother sigh She's old enough to know better So cry, baby, cry
 The duchess of Kircaldy always smiling And arriving late for tea The duke was having problems With a message at the local Bird and Bee  Cry, baby, cry Make your mother sigh She's old enough to know better So cry, baby, cry  At twelve o'clock a meeting round the table For a seance in the dark With voices out of nowhere Put on specially by the children for a lark  Cry, baby, cry Make your mother sigh She's old enough to know better So cry, baby, cry Cry, cry, cry, baby Make your mother sigh She's old enough to know better So cry, baby, cry Cry and cry and cry Make your mother sigh She's old enough to know better So cry, baby, cry
 Can you take me back where I came from? Can you take me back? Can you take me back where I came from? Brother, can you take me back? Can you take me back? , can you take me where I came from? Can you take me back?",,-0.26614772885416943
Revolution 9,Lennon,123835," ...bottle of claret for you if I'd realised I'd forgotten all about it, George, I'm sorry Well do next time Will you forgive me? Mmmyes Cheeky bitch  (Number nine) Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number (Number, number nine, number nine)  Then there's this Welsh Rarebit wearing some brown underpants About the shortage of grain in Hertfordshire Everyone of them knew that as time went by They'd get a little bit older and a little bit slower but It's all the same thing, in this case manufactured by someone who's always Umpteen time your father's giving it diddly-i-dee District was leaving, intended to pay for  Number nine, number nine Who's to know? Who was to know?
 Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine  I sustained nothing worse than Also for example Whatever you're doing A business deal falls through I informed him on the third night When fortune gives  Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine  Right! Right! Right, right, right, right! Right! Right!  Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine  I've missed all of that It makes me a few days late Compared with, like, wow! And weird stuff like that Taking our sides sometimes Floral bark Rogue doctors have brought this specimen
I have nobody's short-cuts, aha  Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine With the situation They are standing still Upon the telegram ,   Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine   A man without terrors from beard to false As the headmaster reported to me My son he really can try as they do to find function Tell what he was saying, and his voice was low and his hive high And his eyes were low  Alright!
 Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine  So the wife called me, and we'd better go to see a surgeon Or whatever to price it yellow underclothes So, any road, we went to see the dentist instead Who gave her a pair of teeth which wasn't any good at all So instead I'd marry, join the bloody navy and went to sea Block that kick, block that kick! In my broken chair, my wings are broken and so is my hair I'm not in the mood for whirling Um  Aaah  How? Dogs for dogging, hands for clapping Birds for birding and fish for fishing Them for themming and when for whimming Only to find the night-watchman Unaware of his presence in the building Onion soup  Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine Industrial output Financial imbalance Thrusting it between his shoulder blades The Watusi The Twist El Dorado Take this brother, may it serve you well Maybe it's nothing Aaah Maybe it's nothing What? What?   Maybe even then Exposure could be difficult thing It's quick like rush for peace is Because it's so much It was like being naked If you become naked  Hold that line, hold that line! Block that kick, block that kick!",,-0.3656978801009245
Good Night,Lennon,123837," Now it's time to say good night Good night, sleep tight Now the sun turns out his light Good night, sleep tight  Dream sweet dreams for me (Dream sweet) Dream sweet dreams for you (Dream sweet dreams)  Close your eyes and I'll close mine Good night, sleep tight Now the moon begins to shine Good night, sleep tight  Dream sweet dreams for me (Dream sweet) Dream sweet dreams for you (Dream sweet dreams)  Mmm  Close your eyes and I'll close mine Good night, sleep tight Now the sun turns out his light Good night, sleep tight
 Dream sweet dreams for me (Dream sweet) Dream sweet dreams for you (Dream sweet dreams)  Good night Good night, everybody Everybody, everywhere Good night",,0.5681574918562546
Yellow Submarine,McCartney,106575," In the town where I was born Lived a man who sailed to sea And he told us of his life In the land of submarines  So we sailed on to the sun Till we found the sea of green And we lived beneath the waves In our yellow submarine  We all live in a yellow submarine Yellow submarine, yellow submarine We all live in a yellow submarine Yellow submarine, yellow submarine  And our friends are all aboar d Many more of them live next door And the band begins to play  We all live in a yellow submarine Yellow submarine, yellow submarine We all live in a yellow submarine Yellow submarine, yellow submarine
 Full steam ahead, Mister Boatswain, full steam ahead Full steam ahead it is, Sergeant Cut the cable! Drop the cable! Aye-aye, sir, aye-aye Captain! Captain!  As we live a life of ease ( A life of ease ) Every one of us ( Every one of us ) has all we need ( Has all we need ) Sky of blue ( Sky of blue ) and sea of green ( Sea of green ) In our yellow ( In our yellow ) submarine ( Submarine, ha-ha! )  We all live in a yellow submarine Yellow submarine, yellow submarine We all live in a yellow submarine Yellow submarine, yellow submarine We all live in a yellow submarine Yellow submarine, yellow submarine",,0.1057977012048165
All Together Now,McCartney,123437," One, two, three, four Can I have a little more? Five, six, seven, eight, nine, ten, I love you  A, B, C, D Can I bring my friend to tea? E, F, G, H, I, J, I love you  (Bom bom bom bompa bom) Sail the ship (Bompa bom) Chop the tree (Bompa bom) Skip the rope (Bompa bom) Look at me  (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now  Black, white, green, red Can I take my friend to bed? Pink, brown, yellow, orange and blue, I love you
 (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now  (Bom bom bom bompa bom) Sail the ship (Bompa bom) Chop the tree (Bompa bom) Skip the rope (Bompa bom) Look at me  (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now
(All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now (All together now) All together now",,0.4217274731490761
All You Need is Love,Lennon,71028," Love, love, love Love, love, love Love, love, love  (Love) There's nothing you can do that can't be done (Love) Nothing you can sing that can't be sung (Love) Nothing you can say, but you can learn how to play the game It's easy  (Love) Nothing you can make that can't be made (Love) No one you can save that can't be saved (Love) Nothing you can do, but you can learn how to be you in time It's easy  All you need is love All you need is love All you need is love, love Love is all you need  Love, love, love Love, love, love Love, love, love
 All you need is love All you need is love All you need is love, love Love is all you need  (Love) There's nothing you can know that isn't known (Love) Nothing you can see that isn't shown (Love) There's nowhere you can be that isn't where you're meant to be It's easy  All you need is love All you need is love All you need is love, love Love is all you need  All you need is love ( All together now ) All you need is love (Everybody) All you need is love, love Love is all you need Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Irru! Yehey!) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Yesterday) , love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (, yeah) Love is all you need (Love is all you need) (She loves you, yeah, yeah, yeah) (She loves you, yeah, yeah, yeah) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Woohoo!) Love is all you need (Love is all you need) (Woohoo!) Love is all you need (Love is all you need) (, yesterday) Love is all you need (Love is all you need) Love is all you need (Love is all you need)",,0.6086732520867372
Come Together,Lennon,56218," Shoot me Shoot me Shoot me Shoot me  Here come old flat-top, he come grooving up slowly He got ju-ju eyeball, he one holy roller He got hair down to his knee Got to be a joker, he just do what he please  Shoot me Shoot me Shoot me Shoot me  He wear no shoeshine, he got toe-jam football He got monkey finger, he shoot Coca-Cola He say, ""I know you, you know me"" One thing I can tell you is you got to be free  Come together, right now Over me
 Shoot me Shoot me Shoot me Shoot me  He bag production, he got walrus gumboot He got Ono sideboard, he one spinal cracker He got feet down below his knee Hold you in his armchair, you can feel his disease  Come together, right now Over me  Shoot me Right Come, come, come, come, come  He roller-coaster, he got early warnin' He got muddy water, he one mojo filter He say, ""One and one and one is three"" Got to be good-lookin', 'cause he's so hard to see
 Come together, right now Over me  Shoot me Shoot me Shoot me   Come together, yeah Come together, yeah Come together, yeah Come together, yeah Come together, yeah Come together, yeah Come together, yeah  Come together, yeah Come together, yeah",,-0.13296434826528034
Maxwell´s Silver Hammer,McCartney,107903," Joan was quizzical, studied pataphysical Science in the home Late nights all alone with a test tube, , , ,  Maxwell Edison, majoring in medicine Calls her on the phone ""Can I take you out to the pictures, Joa-oa-oa-oan?"" But as she's getting ready to go A knock comes on the door  Bang! Bang! Maxwell's silver hammer Came down upon her head Clang! Clang! Maxwell's silver hammer Made sure that she was dead  Back in school again, Maxwell plays the fool again Teacher gets annoyed Wishing to avoid an unpleasant sce-e-e-ene She tells Max to stay when the class has gone away So he waits behind Writing fifty times ""I must not be so, o, o, o"" But when she turns her back on the boy He creeps up from behind
 Bang! Bang! Maxwell's silver hammer Came down upon her head (Do-do-do-do-do) Clang! Clang! Maxwell's silver hammer Made sure that she was dead (Do-do-do-do-do)  P. C. 31 said, ""We caught a dirty one"" Maxwell stands alone Painting testimonial pictures, , , ,  Rose and Valerie, screaming from the gallery Say he must go free (Maxwell must go free) The judge does not agree and he tells them so-o-o-o But as the words are leaving his lips A noise comes from behind  Bang! Bang! Maxwell's silver hammer Came down upon his head (Do-do-do-do-do) Clang! Clang! Maxwell's silver hammer Made sure that he was dead  Whoa, whoa, whoa-oa (Do-do-do-do-do) (Silver hammer man)",,-0.5980655084519336
Oh! Darling,McCartney,87575," ! Darling, please believe me I'll never do you no harm Believe me when I tell you I'll never do you no harm  ! Darling, if you leave me I'll never make it alone Believe me when I beg you (!) Don't ever leave me alone  When you told me, you didn't need me anymore Well, you know I nearly broke down and cried When you told me, that you didn't need me anymore Well, you know I nearly fell down and died  ! Darling, if you leave me I'll never make it alone Believe me when I tell you I'll never do you no harm (Believe me, darling!)  When you told me (!) you didn't need me anymore Well, you know I nearly broke down and cried When you told me you didn't need me anymore Well, you know I nearly fell down and died
 ! Darling, please believe me I'll never let you down (! Believe me, darling) Believe me when I tell you I'll never do you no harm",,-0.49993711384013295
I Want You (She´s So Heavy),Lennon,107907," I want you, I want you so bad I want you, I want you so bad, it's driving me mad It's driving me mad I want you, I want you so bad, babe I want you, I want you so bad, it's driving me mad It's driving me—   I want you, I want you so bad, babe I want you, I want you so bad, it's driving me mad It's driving me mad I want you, I want you so bad I want you, I want you so bad, it's driving me mad It's driving me—   She's so Heavy Heavy (Heavy, heavy) 
 She's so Heavy She's so heavy (Heavy, heavy )  I want you, I want you so bad I want you, I want you so bad, it's driving me mad It's driving me mad I want you, you know I want you so bad, babe I want you, you know I want you so bad, it's driving me mad It's driving me mad  Yeah  She's so— ",,-0.15320194326341152
Because,Lennon,107908," Ahh  Because the world is round It turns me on Because the world is round Ahh  Because the wind is high It blows my mind Because the wind is high Ahh  Love is old Love is new Love is all Love is you  Because the sky is blue It makes me cry Because the sky is blue
  - --, ahh - -   -----, , , ,  Ahh, --  ----, ",,0.2766278572380543
You Never Give Me Your Money,McCartney,1548," You never give me your money You only give me your funny paper And in the middle of negotiations You break down  I never give you my number I only give you my situation And in the middle of investigation I break down  Out of college, money spent See no future, pay no rent All the money's gone, nowhere to go Any jobber got the sack Monday morning, turning back Yellow lorry slow, nowhere to go But , that magic feeling, nowhere to go , that magic feeling, nowhere to go Nowhere to go   One sweet dream Pick up the bags, get in the limousine Soon we'll be away from here Step on the gas and wipe that tear away One sweet dream came true today Came true today Came true today Yes, it did
 One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven One, two, three, four, five, six, seven All good children go to Heaven",,0.22539108126269033
Sun King,Lennon,107909,"  , here come the sun king Here come the sun king  Everybody's laughing () Everybody's happy ()  Here come the sun king  Quando para mucho mi amore de felice corazón Mundo paparazzi mi amore chicka ferdy parasol Questo obrigado tanta mucho que canite carousel",,0.69337191444356
Mean Mr Mustard,Lennon,107911," Mean Mister Mustard sleeps in the park Shaves in the dark trying to save paper Sleeps in a hole in the road Saving up to buy some clothes Keeps a ten-bob note up his nose Such a mean old man Such a mean old man  His sister Pam works in a shop She never stops, she's a go-getter Takes him out to look at the Queen Only place that he's ever been Always shouts out something obscene Such a dirty old man Dirty old man",,-0.7214279301697388
Polythene Pam,Lennon,107912," Well, you should see Polythene Pam She's so good-looking, but she looks like a man Well, you should see her in drag dressed in her polythene bag Yes, you should see Polythene Pam Yeah, yeah, yeah  Get a dose of her in jackboots and kilt She's killer-diller when she's dressed to the hilt She's the kind of a girl that makes ""The News of the World"" Yes, you could say she was attractively built Yeah, yeah, yeah  (Hey!) Great! ",,0.6023829844780266
She Came in Through the Bathroom Window,McCartney,107913," , listen to that now Heh, heh, heh  look out! Here she-""  She came in through the bathroom window Protected by a silver spoon But now she sucks her thumb and wanders By the banks of her own lagoon  Didn't anybody tell her? Didn't anybody see? Sunday's on the phone to Monday Tuesday's on the phone to me  She said she'd always been a dancer She worked at fifteen clubs a day And though she thought I knew the answer Well, I knew what I could not say And so I quit the police department And got myself a steady job And though she tried her best to help me She could steal, but she could not rob
 Didn't anybody tell her? Didn't anybody see? Sunday's on the phone to Monday Tuesday's on the phone to me   yeah",,-0.5036558869760484
Golden Slumbers,McCartney,107914," Once there was a way to get back homeward Once there was a way to get back home Sleep, pretty darling, do not cry And I will sing a lullaby  Golden slumbers fill your eyes Smiles awake you when you rise Sleep, pretty darling, do not cry And I will sing a lullaby  Once there was a way to get back homeward Once there was a way to get back home Sleep pretty darling, do not cry And I will sing a lullaby",,0.5310951489955187
Carry That Weight,McCartney,107915," Boy, you're gonna carry that weight Carry that weight a long time Boy, you're gonna carry that weight Carry that weight a long time   I never give you my pillow I only send you my invitations And in the middle of the celebrations I break down  Boy, you're gonna carry that weight Carry that weight a long time Boy, you're gonna carry that weight Carry that weight a long time ",,-0.5292313317768276
The End,McCartney,107893,"  yeah, alright Are you going to be in my dreams Tonight?   Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love you, love you Love  And in the end The love you take Is equal to the love you make",,0.5963478377088904
Her Majesty,McCartney,107916," Her Majesty's a pretty nice girl, but she doesn't have a lot to say Her Majesty's a pretty nice girl, but she changes from day to day I wanna tell her that I love her a lot, , but I gotta get a belly full of wine Her Majesty's a pretty nice girl , someday, I'm gonna make her mine  yeah, someday I'm gonna make her mine",,-0.15485559403896332
Two of Us,McCartney,123441," I Dig a Pygmy by Charles Hawtrey and the Deaf Aids Phase one, in which Doris gets her oats  Two of us riding nowhere, spending someone's Hard earned pay You and me Sunday driving, not arriving On our way back home  We're on our way home We're on our way home We're going home  Two of us sending postcards, writing letters On my wall You and me burning matches, lifting latches On our way back home  We're on our way home We're on our way home We're going home
 You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats, standing solo In the sun You and me chasing paper, getting nowhere On our way back home  We're on our way home We're on our way home We're going home  You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats, standing solo In the sun You and me chasing paper, getting nowhere On our way back home  We're on our way home We're on our way home We're going home
 We're going home You better believe it Goodbye",,-0.47989143477752805
Dig a Pony,Lennon,123442," I dig a pony Well, you can celebrate anything you want Yes, you can celebrate anything you want ! I do a road hog Well, you can penetrate any place you go Yes, you can penetrate any place you go I told you so  All I want is you Everything has got to be just like you want it to Because  I pick a moon dog Well, you can radiate everything you are Yes, you can radiate everything you are , now I roll a stoney Well, you can imitate everyone you know Yes, you can imitate everyone you know I told you so  All I want is you Everything has got to be just like you want it to Because
  , now I feel the wind blow Well, you can indicate everything you see Yes, you can indicate anything you see , now I load a lorry Well, you can syndicate any boat you row Yeah, you can syndicate any boat you row I told you so  All I want is you Everything has got to be just like you want it to Because  You",,0.11086568236351013
Across the Universe,Lennon,123444," Words are flowing out like endless rain into a paper cup They slither wildly as they slip away across the universe Pools of sorrow, waves of joy are drifting through my opened mind Possessing and caressing me  Jai Guru Deva, Om Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world  Images of broken light which dance before me like a million eyes They call me on and on across the universe Thoughts meander like a restless wind inside a letter box They tumble blindly as they make their way across the universe  Jai Guru Deva, Om Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world
 Sounds of laughter, shades of life are ringing through my open ears Inciting and inviting me Limitless undying love which shines around me like a million suns It calls me on and on across the universe  Jai Guru Deva, Om Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world Nothing's gonna change my world  Jai Guru Deva Jai Guru Deva Jai Guru Deva Jai Guru Deva Jai Guru Deva Jai Guru Deva",,-0.12077342967192332
Dig It,Lennon,186562," Like a rolling stone Like a rolling stone Like a rolling stone Like the FBI And the CIA And the BBC B.B. King And Doris Day Matt Busby, dig it, dig it Dig it, dig it, dig it  That was ""Can You Dig It"" by Georgie Wood And now we'd like to do ""Hark the Angels Come""",,-0.5034080408513546
Let It Be,McCartney,1575," When I find myself in times of trouble Mother Mary comes to me Speaking words of wisdom Let it be And in my hour of darkness She is standing right in front of me Speaking words of wisdom Let it be  Let it be, let it be Let it be, let it be Whisper words of wisdom Let it be  And when the broken-hearted people Living in the world agree There will be an answer Let it be For though they may be parted There is still a chance that they will see There will be an answer Let it be
 Let it be, let it be Let it be, let it be Yeah, there will be an answer Let it be Let it be, let it be Let it be, let it be Whisper words of wisdom Let it be    Let it be, let it be Let it be, yeah, let it be Whisper words of wisdom Let it be  And when the night is cloudy There is still a light that shines on me Shine until tomorrow Let it be I wake up to the sound of music Mother Mary comes to me Speaking words of wisdom Let it be, yeah
 Let it be, let it be Let it be, yeah, let it be , there will be an answer Let it be Let it be, let it be Let it be, yeah, let it be , there will be an answer Let it be Let it be, let it be Let it be, yeah, let it be Whisper words of wisdom Let it be",,0.41413595899939537
One After 909,Lennon,123450," My baby said she's traveling on the one after 909 I said, ""Move over honey I'm traveling on that line"" I said, ""Move over once, move over twice"" Come on, baby, don't be cold as ice Said she's traveling on the one after 909  I begged her not to go and I begged her on my bended knees You're only fooling 'round, only fooling 'round with me I said move over once, move over twice Come on, baby, don't be cold as ice Said she's traveling on the one after 909  Pick up my bags, run to the station Railman said, ""You've got the wrong location"" Pick up my bag, run right home Then I find I've got the number wrong  Well, she said she's traveling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on, baby, don't be cold as ice She said she's traveling on the one after 909, yeah
  Pick up my bag, run to the station Railman says you've got the wrong location Pick up my bag, run right home Then I find I've got the number wrong  Well, she said she's traveling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on, baby, don't be cold as ice Said she's traveling on the one after 9-0 Said she's traveling on the one after 9-0 Said she's traveling on the one after 909  , Danny boy, the old savanna calling",,-0.5388275096192956
The Long and Winding Road,McCartney,123451," The long and winding road that leads to your door Will never disappear, I've seen that road before It always leads me here, lead me to your door  The wild and windy night that the rain washed away Has left a pool of tears, crying for the day Why leave me standing here? Let me know the way  Many times I've been alone, and many times I've cried Anyway, you'll never know the many ways I've tried  And still, they lead me back to the long and winding road You left me standing here a long, long time ago Don't leave me waiting here Lead me to your door   But still, they lead me back to the long and winding road You left me standing here a long, long time ago Don't keep me waiting here (Don't keep me waiting) Lead me to your door
 Yeah, yeah, yeah, yeah",,-0.5435686060227454
Get Back,McCartney,3816340," Rosetta... Sweet Loretta Fart she thought she was a cleaner But she was a frying pan Sweet Rosetta Martin... Rosetta The picker, the picker, picture the fingers burning  Okay  Jo Jo was a man who thought he was a loner But he knew it couldn't last Jo Jo left his home in Tucson, Arizona For some California grass  Get back Get back Get back to where you once belonged Get back Get back Get back to where you once belonged Get back Get back Get back to where you once belonged Get back Get back Get back to where you once belonged Get back, Jo Jo
  Sweet Loretta Martin thought she was a woman But she was another man All the girls around her say she's got it coming But she gets it while she can  Get back Get back Get back to where you once belonged Get back Get back Get back to where you once belonged , get back Yeah, get back Get back to where you once belonged Yeah, get back Get back Get back to where you once belonged  Get back  Thanks, Mo I'd like to say thank you on behalf of the group and ourselves And I hope we passed the audition",,-0.3128806318466862
This Boy,Lennon,123522," That boy took my love away Though he'll regret it someday But this boy wants you back again  That boy isn't good for you Though he may want you too This boy wants you back again  , and this boy would be happy Just to love you, but, , my That boy won't be happy Till he's seen you cry  This boy wouldn't mind the pain Would always feel the same If this boy gets you back again  This boy This boy This boy",,-0.5233663627877831
I Call Your Name,Lennon,123847," I call your name But you're not there Was I to blame For being unfair? , I can't sleep at night Since you've been gone I never weep at night I can't go on  Don't you know I can't take it? I don't know who can I'm not gonna make it I'm not that kind of man  , I can't sleep at night But just the same I never weep at night I call your name !   Don't you know I can't take it? I don't know who can I'm not gonna make it I'm not that kind of man
 , I can't sleep at night But just the same I never weep at night I call your name  I call your name I call your name , I call your name",,-0.08346407557837665
She´s a Woman,McCartney,210236," My love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents Turn me on when I get lonely People tell me that she's only Fooling, I know she isn't  She don't give the boys the eye She hates to see me cry She is happy just to hear me Say that I will never leave her She don't give boys the eye She will never make me jealous Gives me all her time as well as Loving, don't ask me why  She's a woman who understands She's a woman who loves her man  My love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents Turn me on when I get lonely People tell me that she's only Fooling, I know she isn't
  She's a woman who understands She's a woman who loves her man  My love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents Turn me on when I get lonely People tell me that she's only Fooling, I know she isn't  She's a woman She's a woman She's a woman She's a woman She's a woman",,0.19371854762236276
Yes it is,Lennon,112193," If you wear red tonight Remember what I said tonight For red is the color that my baby wore And what's more, it's true Yes it is  Scarlet were the clothes she wore Everybody knows I'm sure I would remember all the things we planned Understand, it's true Yes it is, it's true Yes it is  I could be happy with you by my side If I could forget her, but it's my pride Yes it is, yes it is , yes it is, yeah  “Please don't wear red tonight” This is what I said tonight For red is the color that will make me blue In spite of you, it's true Yes it is, it's true Yes it is
 I could be happy with you by my side If I could forget her, but it's my pride Yes it is, yes it is , yes it is, yeah  “Please don't wear red tonight” This is what I said tonight For red is the color that will make me blue In spite of you, it's true Yes it is, it's true Yes it is, it's true",,-0.347383514046669
I´m Down,McCartney,210241," You tell lies thinking I can't see You can't cry 'cause you're laughing at me  I'm down (I'm really down) I'm down (Down on the ground) I'm down (I'm really down) How can you laugh when you know I'm down? (How can you laugh?) When you know I'm down?  Man buys ring, woman throws it away Same old thing happen every day  I'm down (I'm really down) I'm down (Down on the ground) I'm down (I'm really down) How can you laugh when you know I'm down? (How can you laugh?) When you know I'm down?   We're all alone and there nobody else You still moan, “Keep your hands to yourself!”
 I'm down (I'm really down)  baby, I'm down (Down on the ground) I'm down (I'm really down) How can you laugh when you know I'm down? (How can you laugh?) When you know I'm down? Wow! Baby, I'm down  , baby, you know I'm down (I'm really down) , yes, I'm down (I'm really down) I'm down on the ground (I'm really down) , down (I'm really down) , baby I'm upside down, a yeah, yeah, yeah, yeah, yeah I'm down (I'm really down)  baby, I'm down (I'm really down) I'm feeling upside down (I'm really down) , I'm down (I'm really down) Baby, I'm down yeah , baby, I'm down, yeah Baby, I'm down (I'm really down) Well, baby, I'm down (I'm really down) Well, baby baby baby (I'm really down) , baby, I'm down I'm down, down, down, down, down, down",,-0.6412077488688132
Rain,Lennon,134353," If the rain comes, they run and hide their heads They might as well be dead If the rain comes If the rain comes  When the sun shines, they slip into the shade ( When the sun shines down ) And sip their lemonade ( When the sun shines down ) When the sun shines When the sun shines ( Sun shines )  Rain I don't mind Shine The weather's fine  I can show you that when it starts to rain ( When the rain comes down ) Everything's the same ( When the rain comes down ) I can show you I can show you ( Show you )  Rain I don't mind Shine The weather's fine
 Can you hear me that when it rains and shines ( When it rains and shines ) It's just a state of mind ( When it rains and shines ) Can you hear me? Can you hear me? (Hear me)  Sdaeh rieht edih dna nur yeht semoc niar eht fI ( Rain ) NiaR ( Rain ) NiaR, enihsnuS",,-0.23495018179528415
